"refNo", "site", "date", "timeEST", "pH", "pHmetrohm", "DIC", "spCond", "temp", "ANC960", "ANCMet", "gageHt", "hydroGraph", "flowGageHt", "precipCatch", "fieldCode", "notes", "archived", "uniqueID", "waterYr", "datetime", "Ca", "Mg", "K", "Na", "TMAl", "OMAl", "Al_ICP", "NH4", "SO4", "NO3", "Cl", "PO4", "DOC", "TDN", "DON", "SiO2", "Mn", "Fe", "F", "cationCharge", "anionCharge", "theoryCond", "ionError", "duplicate", "sampleType", "ionBalance", "chla_M", "chla_T", "chla_MT", "chla_WM"
"14448","RG11","2016-10-31","10:15:00","5.4300",\N,\N,"4.3000",\N,\N,\N,\N,\N,\N,"39.5000",\N,"~1.41in precip fell as mixed.mostly rain ending in snow @ higher elev. 1st. Bucket collection. windy- high pm",\N,"RG11_20161031_1015","2016","10/31/2016 10:15","0.1986","0.0654","0.1081","0.1020","0.0080","0.0060","0.0050","0.1518","0.2942","0.3711","0.1300","0.0015","3.8093","0.2463","0.0446","0.1410","0.0264","0.0055","0.0325","35.5123","-34.9690","4.6215","0.0154",\N,"Routine","0.5432",\N,\N,\N,\N
"14449","RG22","2016-10-31","12:20:00","5.2200",\N,\N,"4.6000",\N,\N,\N,\N,\N,\N,"33.3000",\N,"~1.41in precip fell as mixed.mostly rain ending in snow @ higher elev. 1st. Bucket collection. windy- high pm",\N,"RG22_20161031_1220","2016","10/31/2016 12:20","0.0904","0.0093","0.0430","0.1108","0.0080","0.0060","0.0050","0.1803","0.3302","0.3886","0.0944","0.0015","0.7328","0.2435","0.0118","0.1025","0.0010","0.0186","0.0325","28.1062","-19.6137","4.1484","0.3559",\N,"Routine","8.4925",\N,\N,\N,\N
"14450","RG23","2016-10-31","11:15:00","5.3800",\N,\N,"3.8000",\N,\N,\N,\N,\N,\N,"55.6000",\N,"~1.41in precip fell as mixed.mostly rain ending in snow @ higher elev. 1st. Bucket collection. windy- high pm",\N,"RG23_20161031_1115","2016","10/31/2016 11:15","0.0908","0.0106","0.0519","0.1119","0.0080","0.0060","0.0050","0.1738","0.2742","0.3609","0.1692","0.0015","0.5218","0.2363","0.0113","0.1015","0.0024","0.0057","0.0325","26.2941","-19.0571","3.5181","0.3192",\N,"Routine","7.2370",\N,\N,\N,\N
"14484","RG11","2016-11-07","10:30:00","4.9100",\N,\N,"7.4000",\N,\N,\N,\N,\N,\N,"24.0000",\N,"~1.08in precip was all rain. RG-11 had skim ice/partially fzn.",\N,"RG11_20161107_1030","2016","11/7/2016 10:30","0.0440","0.0063","0.0354","0.0588","0.0080","0.0060","0.0050","0.2030","0.5394","0.6763","0.0440","0.0035","1.2501","0.3606","0.0502","0.0485","0.0010","0.0025","0.0325","30.6208","-29.9684","6.7434","0.0215",\N,"Routine","0.6524",\N,\N,\N,\N
"14485","RG22","2016-11-07","10:20:00","4.8800",\N,\N,"8.0000",\N,\N,\N,\N,\N,\N,"22.3000",\N,"~1.08in precip was all rain. ",\N,"RG22_20161107_1020","2016","11/7/2016 10:20","0.0553","0.0078","0.0357","0.0786","0.0080","0.0060","0.0050","0.2116","0.6178","0.6607","0.1549","0.0015","1.1929","0.3287","0.0161","0.0485","0.0010","0.0025","0.0325","33.5395","-33.9982","7.4692","-0.0136",\N,"Routine","-0.4587",\N,\N,\N,\N
"14486","RG23","2016-11-07","12:00:00","4.8600",\N,\N,"7.3000",\N,\N,\N,\N,\N,\N,"26.4000",\N,"~1.08in precip was all rain. ",\N,"RG23_20161107_1200","2016","11/7/2016 12:00","0.0289","0.0044","0.0293","0.0608","0.0080","0.0060","0.0050","0.1857","0.4743","0.8260","0.1237","0.0015","2.3788","0.3289","0.0165","0.0485","0.0010","0.0025","0.0325","30.1888","-38.7266","7.6649","-0.2478",\N,"Routine","-8.5378",\N,\N,\N,\N
"14497","RG22","2016-11-14","09:15:00","6.1500",\N,\N,"13.0000",\N,\N,\N,\N,\N,\N,"0.9000","955","~0.1in precip- rain. Buckets contained high windblown pm. Low volume (more debris than vol) nothing sent/split/archived (only pH & SpCond).",\N,"RG22_20161114_0915","2016","11/14/2016 9:15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.7079",\N,\N,\N,\N,"Routine",\N,\N,\N,\N,\N
"14498","RG23","2016-11-14","10:15:00","6.3200",\N,\N,"18.2000",\N,\N,\N,\N,\N,\N,"0.6000","955","~0.1in precip- rain. Buckets contained high windblown pm. Low volume (more debris than vol) nothing sent/split/archived (only pH & SpCond).",\N,"RG23_20161114_1015","2016","11/14/2016 10:15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.4786",\N,\N,\N,\N,"Routine",\N,\N,\N,\N,\N
"14501","RG11","2016-11-14","11:45:00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"RG11_20161114_1145","2016","11/14/2016 11:45",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Routine",\N,\N,\N,\N,\N
"14514","RG11","2016-11-21","10:25:00","5.1600",\N,\N,"4.1000",\N,\N,\N,\N,\N,\N,"18.5000",\N,"~1.04inprecip- buckets were all fzn rain w/ dusting of snow on top. Snow showers off/on during collections. SG-11 = 0.5in. SG-23 = 1.5in",\N,"RG11_20161121_1025","2016","11/21/2016 10:25","0.0140","0.0080","0.0314","0.0961","0.0080","0.0060","0.0050","0.1048","0.2331","0.3323","0.2163","0.0032","0.8249","0.1810","0.0246","0.0485","0.0010","0.0025","0.0325","19.9584","-20.7450","4.2313","-0.0386",\N,"Routine","-0.7865",\N,\N,\N,\N
"14515","RG22","2016-11-21","09:00:00","5.0100",\N,\N,"5.3000",\N,\N,\N,\N,\N,\N,"12.3000",\N,"~1.04inprecip- buckets were all fzn rain w/ dusting of snow on top. Snow showers off/on during collections. SG-11 = 0.5in. SG-23 = 1.5in",\N,"RG22_20161121_0900","2016","11/21/2016 9:00","0.0440","0.0148","0.0538","0.1703","0.0080","0.0060","0.0050","0.1020","0.3093","0.3960","0.3659","0.0038","0.7553","0.1733","0.0085","0.0485","0.0010","0.0025","0.0325","28.5175","-27.2878","6.0596","0.0441",\N,"Routine","1.2297",\N,\N,\N,\N
"14516","RG23","2016-11-21","11:50:00","5.2000",\N,\N,"3.4000",\N,\N,\N,\N,\N,\N,"27.6000",\N,"~1.04inprecip- buckets were all fzn rain w/ dusting of snow on top. Snow showers off/on during collections. SG-11 = 0.5in. SG-23 = 1.5in",\N,"RG23_20161121_1150","2016","11/21/2016 11:50","0.0140","0.0045","0.0220","0.0791","0.0080","0.0060","0.0050","0.0580","0.1875","0.2584","0.1149","0.0015","0.5327","0.1318","0.0284","0.0485","0.0010","0.0025","0.0325","15.4830","-14.1221","3.5085","0.0919",\N,"Routine","1.3609",\N,\N,\N,\N
"14529","RG11","2016-11-28","10:00:00","4.7100",\N,\N,"9.8000",\N,\N,\N,\N,\N,\N,"10.8000",\N,"~0.5in precip. Mix of snow and rain. which melted and refoze. High fpm-wind.",\N,"RG11_20161128_1000","2016","11/28/2016 10:00","0.0140","0.0059","0.0890","0.2035","0.0080","0.0060","0.0050","0.1514","0.3780","1.1401","0.1419","0.0015","0.8031","0.4069","0.0196","0.0485","0.0010","0.0025","0.0325","41.0935","-34.4212","9.9671","0.1767",\N,"Routine","6.6724",\N,\N,\N,\N
"14530","RG22","2016-11-28","09:00:00","4.6400",\N,\N,"11.3000",\N,\N,\N,\N,\N,\N,"8.7000",\N,"~0.5in precip. Mix of snow and rain. which melted and refoze. High fpm-wind.",\N,"RG22_20161128_0900","2016","11/28/2016 9:00","0.0471","0.0100","0.0424","0.1631","0.0080","0.0060","0.0050","0.1446","0.3680","1.2883","0.2891","0.0015","1.1340","0.4228","0.0207","0.0485","0.0010","0.0055","0.0325","43.1707","-42.4089","11.6359","0.0178",\N,"Routine","0.7618",\N,\N,\N,\N
"14531","RG23","2016-11-28","11:05:00","4.7800",\N,\N,"8.5000",\N,\N,\N,\N,\N,\N,"11.1000",\N,"~0.5in precip. Mix of snow and rain. which melted and refoze. High fpm-wind.",\N,"RG23_20161128_1105","2016","11/28/2016 11:05","0.0291","0.0066","0.0444","0.1242","0.0080","0.0060","0.0050","0.1375","0.3705","1.0362","0.2494","0.0015","0.8540","0.3526","0.0173","0.0485","0.0010","0.0116","0.0325","33.6433","-35.8754","8.8514","-0.0642",\N,"Routine","-2.2321",\N,\N,\N,\N
"14545","RG11","2016-12-05","12:15:00","5.0100",\N,\N,"5.4000",\N,\N,\N,\N,\N,\N,"60.6000",\N,"~2.3in precip. Mixed precip fell mostly as rain.  Snow fell throught out collections.",\N,"RG11_20161205_1215","2016","12/5/2016 12:15","0.0140","0.0015","0.0259","0.1135","0.0080","0.0060","0.0050","0.0971","0.2805","0.4955","0.1228","0.0015","0.3808","0.2011","0.0097","0.0485","0.0010","0.0025","0.0325","22.4653","-19.3454","5.2027","0.1492",\N,"Routine","3.1199",\N,\N,\N,\N
"14546","RG22","2016-12-05","09:30:00","5.0000",\N,\N,"5.8000",\N,\N,\N,\N,\N,\N,"51.7000",\N,"~2.3in precip. Mixed precip fell mostly as rain.  Snow fell throught out collections.",\N,"RG22_20161205_0930","2016","12/5/2016 9:30","0.0300","0.0052","0.0261","0.1222","0.0080","0.0060","0.0050","0.0887","0.3086","0.5673","0.1765","0.0015","0.5578","0.2157","0.0103","0.0485","0.0010","0.0025","0.0325","23.7139","-23.4878","5.6448","0.0096",\N,"Routine","0.2261",\N,\N,\N,\N
"14547","RG23","2016-12-05","10:25:00","5.0600",\N,\N,"5.0000",\N,\N,\N,\N,\N,\N,"61.9000",\N,"~2.3in precip. Mixed precip fell mostly as rain.  Snow fell throught out collections.",\N,"RG23_20161205_1025","2016","12/5/2016 10:25","0.0140","0.0032","0.0127","0.0954","0.0080","0.0060","0.0050","0.0870","0.2718","0.4380","0.0980","0.0015","0.3099","0.1756","0.0086","0.0485","0.0010","0.0025","0.0325","19.8532","-17.1827","4.6260","0.1442",\N,"Routine","2.6705",\N,\N,\N,\N
"14560","RG11","2016-12-12","13:40:00","5.0100",\N,\N,"5.6000",\N,\N,\N,\N,\N,\N,"28.0000",\N,"~1.17inprecip. Fell as all snow.  Snow fell throughout stream collection but ended before buckets were collected.",\N,"RG11_20161212_1340","2016","12/12/2016 13:40","0.0140","0.0039","0.0252","0.1139","0.0080","0.0060","0.0050","0.1103","0.2184","0.8089","0.3185","0.0015","0.4966","0.2597","0.0132","0.0485","0.0010","0.0025","0.0325","23.3952","-29.2050","5.9119","-0.2209",\N,"Routine","-5.8098",\N,\N,\N,\N
"14561","RG22","2016-12-12","14:35:00","4.9900",\N,\N,"6.0000",\N,\N,\N,\N,\N,\N,"27.1000",\N,"~1.17inprecip. Fell as all snow.  Snow fell throughout stream collection but ended before buckets were collected.",\N,"RG22_20161212_1435","2016","12/12/2016 14:35","0.0378","0.0069","0.0350","0.1287","0.0080","0.0060","0.0050","0.0870","0.2369","0.7932","0.3695","0.0015","0.4165","0.2342","0.0120","0.0485","0.0010","0.1396","0.0325","24.8874","-30.3749","6.3131","-0.1986",\N,"Routine","-5.4875",\N,\N,\N,\N
"14562","RG23","2016-12-12","11:25:00","5.0600",\N,\N,"5.8000",\N,\N,\N,\N,\N,\N,"30.0000",\N,"~1.17inprecip. Fell as all snow.  Snow fell throughout stream collection but ended before buckets were collected.",\N,"RG23_20161212_1125","2016","12/12/2016 11:25","0.0140","0.0015","0.0227","0.1027","0.0080","0.0060","0.0050","0.1012","0.2452","0.7141","0.1843","0.0015","0.5241","0.2323","0.0118","0.0485","0.0010","0.0025","0.0325","21.0791","-24.5878","5.1544","-0.1537",\N,"Routine","-3.5087",\N,\N,\N,\N
"14575","RG11","2016-12-19","12:45:00","5.0700",\N,\N,"6.0000",\N,\N,\N,\N,\N,\N,"35.6000",\N,"~1.48in precip. Fell mostly as snow except rain/fzg rain 12/18. High Fpm- windy conditions. Buckets contained ice w/saturated snow on top.",\N,"RG11_20161219_1245","2016","12/19/2016 12:45","0.0844","0.0128","0.0283","0.1095","0.0080","0.0060","0.0136","0.1018","0.3096","0.7708","0.1895","0.0015","0.7656","0.2438","0.0124","0.0485","0.0010","0.0168","0.0325","25.7950","-28.1953","5.6003","-0.0889",\N,"Routine","-2.4004",\N,\N,\N,\N
"14576","RG22","2016-12-19","08:40:00","5.0600",\N,\N,"6.3000",\N,\N,\N,\N,\N,\N,"33.1000",\N,"~1.48in precip. Fell mostly as snow except rain/fzg rain 12/18. High Fpm- windy conditions. Buckets contained ice w/saturated snow on top.",\N,"RG22_20161219_0840","2016","12/19/2016 8:40","0.1397","0.0271","0.0285","0.1556","0.0080","0.0060","0.0050","0.0987","0.3616","0.8027","0.4235","0.0015","0.6594","0.2495","0.0127","0.1114","0.0010","0.0075","0.0325","31.7604","-35.8640","6.5996","-0.1214",\N,"Routine","-4.1036",\N,\N,\N,\N
"14577","RG23","2016-12-19","10:00:00","5.2100",\N,\N,"4.9000",\N,\N,\N,\N,\N,\N,"33.9000",\N,"~1.48in precip. Fell mostly as snow except rain/fzg rain 12/18. High Fpm- windy conditions. Buckets contained ice w/saturated snow on top.",\N,"RG23_20161219_1000","2016","12/19/2016 10:00","0.0911","0.0081","0.0326","0.1067","0.0080","0.0060","0.0050","0.0902","0.3142","0.9545","0.3978","0.0031","0.8258","0.2019","-0.0838","0.0485","0.0010","0.0084","0.0325","22.7454","-37.5820","5.4612","-0.4919",\N,"Routine","-14.8367",\N,\N,\N,\N
"14592","RG23","2016-12-27","10:05:00","4.8600",\N,\N,"9.0000",\N,\N,\N,\N,\N,\N,"15.3000",\N,"~.59in precip. Fell as snow and rain/fzg rain.  Birch seeds in bucket. Some Fpm & coarse pm. Precip was a slushy liquid form when collected. Snow gage = 15in",\N,"RG23_20161227_1005","2016","12/27/2016 10:05","0.0407","0.0194","0.1203","0.1886","0.0080","0.0060","0.0050","0.1619","0.5209","0.7995","0.3219","0.0015","0.5014","0.3210","0.0157","0.0485","0.0040","0.0025","0.0325","38.5731","-35.4739","8.3104","0.0837",\N,"Routine","3.0992",\N,\N,\N,\N
"14590","RG11","2016-12-27","12:10:00","4.7200",\N,\N,"11.6000",\N,\N,\N,\N,\N,\N,"15.4000",\N,"~.59in precip. Fell as snow and rain/fzg rain.  Birch seeds in bucket. Some Fpm & coarse pm. Precip was in liquid form when collected. Snow gage = 12in.",\N,"RG11_20161227_1210","2016","12/27/2016 12:10","0.0489","0.0265","0.0458","0.2490","0.0080","0.0060","0.0050","0.2012","0.6442","1.0917","0.5443","0.0015","0.5999","0.3833","0.0197","0.0485","0.0029","0.0025","0.0325","47.7199","-49.5167","11.2304","-0.0370",\N,"Routine","-1.7969",\N,\N,\N,\N
"14591","RG22","2016-12-27","13:30:00","4.7300",\N,\N,"12.0000",\N,\N,\N,\N,\N,\N,"14.3000",\N,"~.59in precip. Fell as snow and rain/fzg rain.  Birch seeds in bucket. Some Fpm & coarse pm.",\N,"RG22_20161227_1330","2016","12/27/2016 13:30","0.1272","0.0377","0.1016","0.3139","0.0080","0.0060","0.0050","0.2006","0.6365","1.2119","0.7110","0.0015","0.6880","0.4112","0.0210","0.0485","0.0024","0.0079","0.0325","56.3351","-56.4395","12.1066","-0.0019",\N,"Routine","-0.1044",\N,\N,\N,\N
"14606","RG11","2017-01-02","12:30:00","5.0200",\N,\N,"5.9000",\N,\N,\N,\N,\N,\N,"21.4000",\N,"~.81in precip. Fell as snow.  All buckets contained snow. Some Fpm & coarse pm. Snow gage = 18in.",\N,"RG11_20170102_1230","2016","1/2/2017 12:30","0.0495","0.0100","0.0389","0.1306","0.0080","0.0060","0.0050","0.1011","0.2299","0.8506","0.3828","0.0015","0.4343","0.2842","0.0139","0.0485","0.0010","0.0025","0.0325","26.0119","-31.6199","6.2205","-0.1946",\N,"Routine","-5.6080",\N,\N,\N,\N
"14607","RG22","2017-01-02","13:35:00","4.9900",\N,\N,"6.6000",\N,\N,\N,\N,\N,\N,"17.2000",\N,"~.81in precip. Fell as snow.  All buckets contained snow. Some Fpm & coarse pm.",\N,"RG22_20170102_1335","2016","1/2/2017 13:35","0.0652","0.0123","0.0352","0.1656","0.0080","0.0060","0.0050","0.1097","0.2393","0.9479","0.4232","0.0015","0.5104","0.2813","0.0145","0.0485","0.0010","0.0025","0.0325","29.5707","-34.9050","6.8145","-0.1655",\N,"Routine","-5.3343",\N,\N,\N,\N
"14608","RG23","2017-01-02","10:05:00","5.0100",\N,\N,\N,\N,\N,\N,\N,\N,\N,"23.2000",\N,"~.81in precip. Fell as snow.  All buckets contained snow. Some Fpm & coarse pm. Snow gage = 22in",\N,"RG23_20170102_1005","2016","1/2/2017 10:05","0.0521","0.0096","0.0406","0.1297","0.0080","0.0060","0.0050","0.1081","0.2698","0.8049","0.3072","0.0015","0.6480","0.2722","0.0135","0.0485","0.0010","0.0025","0.0325","26.7301","-30.6500","6.2004","-0.1366",\N,"Routine","-3.9199",\N,\N,\N,\N
"14620","RG11","2017-01-09","13:00:00","5.2600",\N,\N,"3.2000",\N,\N,\N,\N,\N,\N,"18.1000",\N,"~.57in precip. Mixed precip fell mostly rain. Some fzg rain/snow showers. SG-11= 16in. SG-23=19in",\N,"RG11_20170109_1300","2016","1/9/2017 13:00","0.0140","0.0015","0.0370","0.1428","0.0080","0.0060","0.0050","0.0319","0.0750","0.3177","0.2583","0.0015","0.1757","0.1122","0.0156","0.0485","0.0010","0.0064","0.0325","16.1341","-14.9951","3.4946","0.0732",\N,"Routine","1.1391",\N,\N,\N,\N
"14621","RG22","2017-01-09","09:20:00","5.1400",\N,\N,"3.5000",\N,\N,\N,\N,\N,\N,"12.6000",\N,"~.57in precip. Mixed precip fell mostly rain. Some fzg rain/snow showers. SG-11= 16in. SG-23=19in",\N,"RG22_20170109_0920","2016","1/9/2017 9:20","0.0401","0.0060","0.0254","0.1283","0.0080","0.0060","0.0050","0.0344","0.0750","0.3452","0.2316","0.0015","0.1883","0.1269","0.0223","0.0485","0.0010","0.0025","0.0325","18.7660","-14.7480","4.1271","0.2398",\N,"Routine","4.0180",\N,\N,\N,\N
"14622","RG23","2017-01-09","10:50:00","5.2500",\N,\N,"3.2000",\N,\N,\N,\N,\N,\N,"20.5000",\N,"~.57in precip. Mixed precip fell mostly rain. Some fzg rain/snow showers. SG-11= 16in. SG-23=19in",\N,"RG23_20170109_1050","2016","1/9/2017 10:50","0.0562","0.0047","0.0602","0.1348","0.0080","0.0060","0.0050","0.0201","0.0750","0.2867","0.1958","0.0015","0.1722","0.1182","0.0379","0.0485","0.0010","0.0093","0.0325","18.2155","-12.7164","3.5346","0.3556",\N,"Routine","5.4991",\N,\N,\N,\N
"14636","RG11","2017-01-17","12:50:00","4.7400",\N,\N,"12.2000",\N,\N,\N,\N,\N,\N,"14.1000",\N,"~.72in precip. Mixed precip mostly rain. Rain On Snow =melting. SG-22= 10in. SG11=14in. SG23=18in.",\N,"RG11_20170117_1250","2016","1/17/2017 12:50","0.0982","0.0324","0.0824","0.2985","0.0080","0.0060","0.0050","0.1791","0.4980","1.5308","0.5693","0.0015","0.6120","0.4836","0.0242","0.0485","0.0022","0.0143","0.0325","51.6704","-54.3205","11.5973","-0.0500",\N,"Routine","-2.6500",\N,\N,\N,\N
"14637","RG22","2017-01-17","14:20:00","4.7400",\N,\N,"12.5000",\N,\N,\N,\N,\N,\N,"14.8000",\N,"~.72in precip. Mixed precip mostly rain. Rain On Snow =melting. SG-22= 10in. SG11=14in. SG23=18in.",\N,"RG22_20170117_1420","2016","1/17/2017 14:20","0.0908","0.0362","0.0428","0.3889","0.0080","0.0060","0.0050","0.1592","0.5068","1.4502","0.9896","0.0015","0.5812","0.4350","0.0222","0.0485","0.0010","0.0025","0.0734","53.4368","-64.9052","12.5301","-0.1938",\N,"Routine","-11.4684",\N,\N,\N,\N
"14638","RG23","2017-01-17","10:30:00","4.8900",\N,\N,"8.9000",\N,\N,\N,\N,\N,\N,"15.7000",\N,"~.72in precip. Mixed precip mostly rain. Rain On Snow =melting. SG-22= 10in. SG11=14in. SG23=18in.",\N,"RG23_20170117_1030","2016","1/17/2017 10:30","0.0494","0.0194","0.0294","0.2285","0.0080","0.0060","0.0050","0.1306","0.3518","1.0126","0.4033","0.0015","0.2565","0.3292","0.0165","0.0485","0.0010","0.0025","0.0325","35.7698","-36.4583","8.0198","-0.0191",\N,"Routine","-0.6885",\N,\N,\N,\N
"14651","RG11","2017-01-23","11:55:00","4.7800",\N,\N,"7.9000",\N,\N,\N,\N,\N,\N,"11.6000",\N,"~.45inprecip. All snow but melted and refrose @ collection. SG-11 = 14in. SG23 = 18in. Super clean precip.",\N,"RG11_20170123_1155","2016","1/23/2017 11:55","0.0520","0.0056","0.0198","0.1081","0.0080","0.0060","0.0050","0.0559","0.1659","0.9006","0.1814","0.0015","0.1879","0.2658","0.0128","0.0485","0.0010","0.0025","0.0325","28.8430","-24.1785","8.0590","0.1759",\N,"Routine","4.6645",\N,\N,\N,\N
"14652","RG22","2017-01-23","09:10:00","4.7400",\N,\N,"9.0000",\N,\N,\N,\N,\N,\N,"6.5000",\N,"~.45inprecip. All snow but melted and refrose @ collection. SG-11 = 14in. SG23 = 18in. Super clean precip.",\N,"RG22_20170123_0910","2016","1/23/2017 9:10","0.0140","0.0040","0.0616","0.2784","0.0080","0.0060","0.0200","0.0583","0.1911","1.0954","0.2793","0.0015","0.2733","0.2835","0.0144","0.0485","0.0010","0.0025","0.0325","37.0289","-31.0340","9.4417","0.1762",\N,"Routine","5.9949",\N,\N,\N,\N
"14653","RG23","2017-01-23","09:55:00","4.7900",\N,\N,"8.2000",\N,\N,\N,\N,\N,\N,"11.9000",\N,"~.45inprecip. All snow but melted and refrose @ collection. SG-11 = 14in. SG23 = 18in. Super clean precip.",\N,"RG23_20170123_0955","2016","1/23/2017 9:55","0.0140","0.0049","0.0055","0.0894","0.0080","0.0060","0.0050","0.0681","0.1970","0.9275","0.1788","0.0015","0.2199","0.2619","0.0131","0.0485","0.0010","0.0025","0.0325","26.0109","-25.3490","7.8269","0.0258",\N,"Routine","0.6619",\N,\N,\N,\N
"14664","RG11","2017-01-30","12:05:00","5.2400",\N,\N,"3.6000",\N,\N,\N,\N,\N,\N,"23.8000","969","~1.08in(web) precip. Collected as block of ice w/dustling of snow. Fell mostly rain/mixed w/ sleet/fz. Rain-scant snow.(mostly NF) dirty precip .heavy winds w/high PM fine. coarse& GB ring. SG-11= 16in.SG23-20in",\N,"RG11_20170130_1205","2016","1/30/2017 12:05","0.0140","0.0015","0.0456","0.1422","0.0080","0.0060","0.0050","0.0631","0.1617","0.3305","0.0440","0.0015","0.1010","0.1301","0.0063","0.0485","0.0010","0.0025","0.0325","18.3163","-10.5875","3.2852","0.5348",\N,"Routine","7.7288",\N,\N,\N,\N
"14665","RG22","2017-01-30","11:30:00","5.1200",\N,\N,"5.1000",\N,\N,\N,\N,\N,\N,"14.0000","969","~1.08in(web) precip. Collected as block of ice w/dustling of snow. Fell mostly rain/mixed w/ sleet/fz. Rain-scant snow.(mostly NF) dirty precip .heavy winds w/high PM fine. coarse& GB ring. SG-11= 16in.SG23-20in",\N,"RG22_20170130_1130","2016","1/30/2017 11:30","0.0456","0.0069","0.0213","0.1100","0.0080","0.0060","0.0050","0.0781","0.2439","0.4777","0.1455","0.0015","0.3616","0.1900","0.0215","0.0485","0.0031","0.0025","0.0325","20.9815","-18.8387","4.5024","0.1076",\N,"Routine","2.1427",\N,\N,\N,\N
"14666","RG23","2017-01-30","09:55:00","5.2700",\N,\N,"3.6000",\N,\N,\N,\N,\N,\N,"19.3000","969","~1.08in(web) precip. Collected as block of ice w/dustling of snow. Fell mostly rain/mixed w/ sleet/fz. Rain-scant snow.(mostly NF) dirty precip .heavy winds w/high PM fine. coarse& GB ring. SG-11= 16in.SG23-20in",\N,"RG23_20170130_0955","2016","1/30/2017 9:55","0.0140","0.0015","0.0408","0.1546","0.0080","0.0060","0.0050","0.0455","0.0750","0.3207","0.1471","0.0015","0.1696","0.1258","0.0180","0.0485","0.0010","0.0025","0.0325","17.3710","-11.8763","3.2479","0.3757",\N,"Routine","5.4947",\N,\N,\N,\N
"14679","RG22","2017-02-06","09:25:00","4.3300",\N,\N,"29.1000",\N,\N,\N,\N,\N,\N,"2.6000","955","~.19in(web) precip. Buckets contained all powder snow. SG-22=13in.SG-11=18in.SG-23in=23in (low volume only F/F sent to lab. Not archived)",\N,"RG22_20170206_0925","2016","2/6/2017 9:25",\N,\N,\N,\N,\N,\N,\N,"0.4662","1.0308","4.8609","1.3551","0.0052","0.8580","1.3130","-0.1471",\N,\N,\N,"0.0325","72.6202","-142.8790",\N,"-0.6521",\N,"Routine","-70.2587",\N,\N,\N,\N
"14682","RG11","2017-02-06","11:50:00","4.4700",\N,\N,"21.2000",\N,\N,\N,\N,\N,\N,"4.4000",\N,"~.19in(web) precip. Buckets contained all powder snow. SG-22=13in.SG-11=18in.SG-23in=23in (low volume.   only sample archived)",\N,"RG11_20170206_1150","2016","2/6/2017 11:50","0.2212","0.0329","0.0439","0.3273","0.0080","0.0060","0.0050","0.2845","0.5207","3.5617","0.5902","0.0015","0.6075","0.9797","0.0501","0.0485","0.0025","0.0094","0.0325","79.6543","-88.1142","19.8602","-0.1009",\N,"Routine","-8.4599",\N,\N,\N,\N
"14683","RG23","2017-02-06","09:50:00","4.5400",\N,\N,"17.6000",\N,\N,\N,\N,\N,\N,"5.2000",\N,"~.19in(web) precip. Buckets contained all powder snow. SG-22=13in.SG-11=18in.SG-23in=23in (low volume)",\N,"RG23_20170206_0950","2016","2/6/2017 9:50","0.2668","0.0296","0.0912","0.2755","0.0080","0.0060","0.0117","0.1872","0.4278","2.7208","0.6797","0.0015","0.5171","0.7565","0.0379","0.0485","0.0026","0.0433","0.0325","70.1791","-74.6908","17.2450","-0.0623",\N,"Routine","-4.5117",\N,\N,\N,\N
"14696","RG11","2017-02-14","13:05:00","5.0200",\N,\N,"6.5000",\N,\N,\N,\N,\N,\N,"56.1000",\N,"~3.4in precip. Some sleet/fzg rain. mostly snow. Buckets were over topped w/snow. SG-22=28in SG-11 & SG-23 = >23in gauges buried.",\N,"RG11_20170214_1305","2016","2/14/2017 13:05","0.0504","0.0061","0.0446","0.1369","0.0080","0.0060","0.0050","0.1808","0.3576","0.7195","0.0892","0.0015","0.3157","0.2954","0.0150","0.1154","0.0010","0.0025","0.0325","30.5694","-23.2888","5.6396","0.2704",\N,"Routine","7.2806",\N,\N,\N,\N
